YEAR,STATEFIP,male,race_new,age_group,murder.sum,PERWT.sum,murder_rate
2019,31,Male,White,56-60,2,52526,3.81
2019,31,Male,White,61-65,1,52614,1.9
2019,31,Male,White,Over 65,0,120565,0
2019,31,Male,Black,0-5,0,4714,0
2019,31,Male,Black,6-10,0,3634,0
2019,31,Male,Black,11-15,0,5356,0
2019,31,Male,Black,16-20,2,3538,56.53
2019,31,Male,Black,21-25,6,4351,137.9
2019,31,Male,Black,26-30,2,3262,61.31
2019,31,Male,Black,31-35,1,5198,19.24
2019,31,Male,Black,36-40,0,2098,0
2019,31,Male,Black,41-45,1,4167,24
2019,31,Male,Black,46-50,1,2546,39.28
2019,31,Male,Black,51-55,1,1697,58.93
2019,31,Male,Black,56-60,0,2210,0
2019,31,Male,Black,61-65,0,1716,0
2019,31,Male,Black,Over 65,0,3170,0
2019,31,Male,Asian/PI,0-5,0,1704,0
2019,31,Male,Asian/PI,6-10,0,1035,0
2019,31,Male,Asian/PI,11-15,0,1967,0
2019,31,Male,Asian/PI,16-20,0,1442,0
2019,31,Male,Asian/PI,21-25,0,1462,0
2019,31,Male,Asian/PI,26-30,0,2544,0
2019,31,Male,Asian/PI,31-35,0,1842,0
2019,31,Male,Asian/PI,36-40,0,2472,0
2019,31,Male,Asian/PI,41-45,1,2057,48.61
2019,31,Male,Asian/PI,46-50,0,604,0
2019,31,Male,Asian/PI,51-55,0,1596,0
2019,31,Male,Asian/PI,56-60,0,607,0
2019,31,Male,Asian/PI,61-65,0,1602,0
2019,31,Male,Asian/PI,Over 65,0,1308,0
2019,31,Male,Hispanic,0-5,1,15031,6.65
2019,31,Male,Hispanic,6-10,0,12227,0
2019,31,Male,Hispanic,11-15,0,12836,0
2019,31,Male,Hispanic,16-20,1,11028,9.07
2019,31,Male,Hispanic,21-25,0,8665,0
2019,31,Male,Hispanic,26-30,0,8453,0
2019,31,Male,Hispanic,31-35,1,10414,9.6
2019,31,Male,Hispanic,36-40,0,7848,0
2019,31,Male,Hispanic,41-45,0,6272,0
2019,31,Male,Hispanic,46-50,0,7423,0
2019,31,Male,Hispanic,51-55,0,4110,0
2019,31,Male,Hispanic,56-60,0,3530,0
2019,31,Male,Hispanic,61-65,0,2820,0
2019,31,Male,Hispanic,Over 65,0,4269,0
2019,32,Female,White,0-5,1,37395,2.67
2019,32,Female,White,6-10,0,30015,0
2019,32,Female,White,11-15,0,35896,0
2019,32,Female,White,16-20,5,30410,16.44
2019,32,Female,White,21-25,4,30949,12.92
2019,32,Female,White,26-30,2,45051,4.44
2019,32,Female,White,31-35,4,51477,7.77
2019,32,Female,White,36-40,2,43748,4.57
2019,32,Female,White,41-45,2,36394,5.5
2019,32,Female,White,46-50,1,50465,1.98
2019,32,Female,White,51-55,0,49177,0
2019,32,Female,White,56-60,1,56592,1.77
2019,32,Female,White,61-65,1,59900,1.67
2019,32,Female,White,Over 65,8,165379,4.84
2019,32,Female,Black,0-5,3,13777,21.78
2019,32,Female,Black,6-10,0,8880,0
2019,32,Female,Black,11-15,1,9851,10.15
2019,32,Female,Black,16-20,0,9194,0
2019,32,Female,Black,21-25,0,10887,0
2019,32,Female,Black,26-30,1,13559,7.38
2019,32,Female,Black,31-35,0,9918,0
2019,32,Female,Black,36-40,0,11868,0
2019,32,Female,Black,41-45,1,7203,13.88
2019,32,Female,Black,46-50,2,9454,21.16
2019,32,Female,Black,51-55,0,9185,0
2019,32,Female,Black,56-60,0,7914,0
2019,32,Female,Black,61-65,0,8438,0
2019,32,Female,Black,Over 65,2,16988,11.77
2019,32,Female,Asian/PI,0-5,0,6037,0
2019,32,Female,Asian/PI,6-10,0,5099,0
2019,32,Female,Asian/PI,11-15,0,8306,0
2019,32,Female,Asian/PI,16-20,0,8948,0
2019,32,Female,Asian/PI,21-25,0,6072,0
2019,32,Female,Asian/PI,26-30,0,9876,0
2019,32,Female,Asian/PI,31-35,1,10973,9.11
2019,32,Female,Asian/PI,36-40,0,11391,0
2019,32,Female,Asian/PI,41-45,0,10670,0
2019,32,Female,Asian/PI,46-50,0,12921,0
2019,32,Female,Asian/PI,51-55,0,10493,0
2019,32,Female,Asian/PI,56-60,0,11763,0
2019,32,Female,Asian/PI,61-65,0,10170,0
2019,32,Female,Asian/PI,Over 65,0,27253,0
2019,32,Female,Hispanic,0-5,0,46126,0
2019,32,Female,Hispanic,6-10,0,36944,0
2019,32,Female,Hispanic,11-15,0,42546,0
2019,32,Female,Hispanic,16-20,0,37435,0
2019,32,Female,Hispanic,21-25,1,34508,2.9
2019,32,Female,Hispanic,26-30,1,40368,2.48
2019,32,Female,Hispanic,31-35,3,30159,9.95
2019,32,Female,Hispanic,36-40,0,33299,0
2019,32,Female,Hispanic,41-45,0,29168,0
2019,32,Female,Hispanic,46-50,1,30183,3.31
2019,32,Female,Hispanic,51-55,0,25058,0
2019,32,Female,Hispanic,56-60,0,17342,0
2019,32,Female,Hispanic,61-65,0,14374,0
2019,32,Female,Hispanic,Over 65,0,27444,0
2019,32,Male,White,0-5,0,39205,0
2019,32,Male,White,6-10,1,35094,2.85
2019,32,Male,White,11-15,1,33095,3.02
2019,32,Male,White,16-20,3,33619,8.92
2019,32,Male,White,21-25,3,33936,8.84
2019,32,Male,White,26-30,2,53813,3.72
2019,32,Male,White,31-35,5,47734,10.47
2019,32,Male,White,36-40,2,47847,4.18
2019,32,Male,White,41-45,3,46274,6.48
2019,32,Male,White,46-50,1,52651,1.9
2019,32,Male,White,51-55,3,52807,5.68
2019,32,Male,White,56-60,3,60413,4.97
2019,32,Male,White,61-65,3,57267,5.24
2019,32,Male,White,Over 65,8,157300,5.09
2019,32,Male,Black,0-5,1,10859,9.21
2019,32,Male,Black,6-10,0,10862,0
2019,32,Male,Black,11-15,0,11186,0
2019,32,Male,Black,16-20,7,8779,79.74
2019,32,Male,Black,21-25,1,13104,7.63
2019,32,Male,Black,26-30,5,11045,45.27
2019,32,Male,Black,31-35,2,12464,16.05
2019,32,Male,Black,36-40,2,9816,20.37
2019,32,Male,Black,41-45,3,8797,34.1
2019,32,Male,Black,46-50,5,8308,60.18
2019,32,Male,Black,51-55,3,8529,35.17
2019,32,Male,Black,56-60,2,8109,24.66
2019,32,Male,Black,61-65,1,6187,16.16
2019,32,Male,Black,Over 65,0,13517,0
2019,32,Male,Asian/PI,0-5,0,6674,0
2019,32,Male,Asian/PI,6-10,0,6087,0
2019,32,Male,Asian/PI,11-15,0,8290,0
2019,32,Male,Asian/PI,16-20,1,6730,14.86
2019,32,Male,Asian/PI,21-25,0,6967,0
2019,32,Male,Asian/PI,26-30,1,10176,9.83
2019,32,Male,Asian/PI,31-35,1,10818,9.24
2019,32,Male,Asian/PI,36-40,0,9746,0
2019,32,Male,Asian/PI,41-45,1,9789,10.22
2019,32,Male,Asian/PI,46-50,0,7616,0
2019,32,Male,Asian/PI,51-55,0,8243,0
2019,32,Male,Asian/PI,56-60,0,7979,0
2019,32,Male,Asian/PI,61-65,1,7279,13.74
2019,32,Male,Asian/PI,Over 65,0,17555,0
2019,32,Male,Hispanic,0-5,1,47997,2.08
2019,32,Male,Hispanic,6-10,0,34770,0
2019,32,Male,Hispanic,11-15,0,46363,0
2019,32,Male,Hispanic,16-20,5,37664,13.28
2019,32,Male,Hispanic,21-25,4,37907,10.55
2019,32,Male,Hispanic,26-30,2,39184,5.1
2019,32,Male,Hispanic,31-35,3,37284,8.05
2019,32,Male,Hispanic,36-40,2,32892,6.08
2019,32,Male,Hispanic,41-45,0,30643,0
2019,32,Male,Hispanic,46-50,3,27415,10.94
2019,32,Male,Hispanic,51-55,1,26653,3.75
2019,32,Male,Hispanic,56-60,0,18356,0
2019,32,Male,Hispanic,61-65,0,13912,0
2019,32,Male,Hispanic,Over 65,0,24578,0
2019,33,Female,White,0-5,1,31076,3.22
2019,33,Female,White,6-10,0,26338,0
2019,33,Female,White,11-15,0,33729,0
2019,33,Female,White,16-20,0,39920,0
2019,33,Female,White,21-25,1,34097,2.93
2019,33,Female,White,26-30,1,34881,2.87
2019,33,Female,White,31-35,2,33903,5.9
2019,33,Female,White,36-40,0,35221,0
2019,33,Female,White,41-45,4,33812,11.83
2019,33,Female,White,46-50,1,42604,2.35
2019,33,Female,White,51-55,0,47072,0
2019,33,Female,White,56-60,1,51301,1.95
2019,33,Female,White,61-65,0,49347,0
2019,33,Female,White,Over 65,7,123813,5.65
2019,33,Female,Black,0-5,0,1273,0
2019,33,Female,Black,6-10,0,1276,0
2019,33,Female,Black,11-15,0,505,0
2019,33,Female,Black,16-20,1,207,483.09
2019,33,Female,Black,21-25,0,919,0
2019,33,Female,Black,26-30,0,753,0
2019,33,Female,Black,31-35,0,867,0
2019,33,Female,Black,36-40,0,1693,0
2019,33,Female,Black,51-55,0,542,0
2019,33,Female,Black,56-60,0,274,0
2019,33,Female,Black,61-65,0,439,0
2019,33,Female,Black,Over 65,0,586,0
2019,33,Female,Asian/PI,0-5,0,699,0
2019,33,Female,Asian/PI,6-10,0,1582,0
2019,33,Female,Asian/PI,11-15,0,1147,0
2019,33,Female,Asian/PI,16-20,0,1176,0
2019,33,Female,Asian/PI,21-25,0,1755,0
2019,33,Female,Asian/PI,26-30,0,1146,0
2019,33,Female,Asian/PI,31-35,0,2757,0
2019,33,Female,Asian/PI,36-40,0,3481,0
2019,33,Female,Asian/PI,41-45,0,1393,0
2019,33,Female,Asian/PI,46-50,1,1483,67.43
2019,33,Female,Asian/PI,51-55,0,909,0
2019,33,Female,Asian/PI,56-60,0,1406,0
2019,33,Female,Asian/PI,61-65,0,492,0
2019,33,Female,Asian/PI,Over 65,0,2034,0
2019,33,Female,Hispanic,0-5,0,2910,0
2019,33,Female,Hispanic,6-10,0,1634,0
2019,33,Female,Hispanic,11-15,0,3576,0
2019,33,Female,Hispanic,16-20,0,2361,0
2019,33,Female,Hispanic,21-25,0,2474,0
2019,33,Female,Hispanic,26-30,0,1842,0
2019,33,Female,Hispanic,31-35,0,2618,0
2019,33,Female,Hispanic,36-40,0,2517,0
2019,33,Female,Hispanic,41-45,0,694,0
2019,33,Female,Hispanic,46-50,0,1318,0
2019,33,Female,Hispanic,51-55,0,1268,0
2019,33,Female,Hispanic,56-60,0,814,0
2019,33,Female,Hispanic,61-65,0,630,0
2019,33,Female,Hispanic,Over 65,0,1911,0
2019,33,Male,White,0-5,1,32860,3.04
2019,33,Male,White,6-10,0,29835,0
2019,33,Male,White,11-15,0,31672,0
2019,33,Male,White,16-20,0,37232,0
2019,33,Male,White,21-25,0,38888,0
2019,33,Male,White,26-30,1,39129,2.56
2019,33,Male,White,31-35,0,37036,0
2019,33,Male,White,36-40,1,33773,2.96
2019,33,Male,White,41-45,1,33432,2.99
2019,33,Male,White,46-50,1,39451,2.53
2019,33,Male,White,51-55,1,47158,2.12
2019,33,Male,White,56-60,2,51721,3.87
2019,33,Male,White,61-65,1,46572,2.15
2019,33,Male,White,Over 65,1,102869,0.97
2019,33,Male,Black,0-5,0,538,0
2019,33,Male,Black,6-10,0,930,0
2019,33,Male,Black,11-15,0,656,0
2019,33,Male,Black,16-20,1,993,100.7
2019,33,Male,Black,21-25,0,530,0
2019,33,Male,Black,26-30,0,545,0
2019,33,Male,Black,31-35,0,1112,0
2019,33,Male,Black,36-40,0,714,0
2019,33,Male,Black,41-45,0,1266,0
2019,33,Male,Black,46-50,0,973,0
2019,33,Male,Black,51-55,0,301,0
2019,33,Male,Black,56-60,0,244,0
2019,33,Male,Black,Over 65,0,965,0
2019,33,Male,Asian/PI,0-5,0,301,0
2019,33,Male,Asian/PI,6-10,0,1031,0
2019,33,Male,Asian/PI,11-15,0,1050,0
2019,33,Male,Asian/PI,16-20,0,1248,0
2019,33,Male,Asian/PI,21-25,0,678,0
2019,33,Male,Asian/PI,26-30,0,1138,0
2019,33,Male,Asian/PI,31-35,0,1984,0
2019,33,Male,Asian/PI,36-40,0,1477,0
2019,33,Male,Asian/PI,41-45,0,1928,0
2019,33,Male,Asian/PI,46-50,0,918,0
2019,33,Male,Asian/PI,51-55,0,1120,0
2019,33,Male,Asian/PI,56-60,0,1187,0
2019,33,Male,Asian/PI,61-65,0,951,0
2019,33,Male,Asian/PI,Over 65,0,350,0
2019,33,Male,Hispanic,0-5,0,2556,0
2019,33,Male,Hispanic,6-10,0,2430,0
2019,33,Male,Hispanic,11-15,0,2978,0
2019,33,Male,Hispanic,16-20,0,2763,0
2019,33,Male,Hispanic,21-25,0,1457,0
2019,33,Male,Hispanic,26-30,0,2461,0
2019,33,Male,Hispanic,31-35,1,2347,42.61
2019,33,Male,Hispanic,36-40,0,3062,0
2019,33,Male,Hispanic,41-45,0,2865,0
2019,33,Male,Hispanic,46-50,0,932,0
2019,33,Male,Hispanic,51-55,0,1192,0
2019,33,Male,Hispanic,56-60,1,1614,61.96
2019,33,Male,Hispanic,61-65,0,997,0
2019,33,Male,Hispanic,Over 65,0,116,0
2019,34,Female,White,0-5,1,130164,0.77
2019,34,Female,White,6-10,0,115236,0
2019,34,Female,White,11-15,0,130045,0
2019,34,Female,White,16-20,1,123679,0.81
2019,34,Female,White,21-25,3,130072,2.31
2019,34,Female,White,26-30,1,137471,0.73
2019,34,Female,White,31-35,1,130450,0.77
2019,34,Female,White,36-40,2,138507,1.44
2019,34,Female,White,41-45,1,133357,0.75
2019,34,Female,White,46-50,1,159744,0.63
2019,34,Female,White,51-55,2,182359,1.1
2019,34,Female,White,56-60,1,203063,0.49
2019,34,Female,White,61-65,1,197823,0.51
2019,34,Female,White,Over 65,8,555019,1.44
2019,34,Female,Black,0-5,0,35787,0
2019,34,Female,Black,6-10,0,32424,0
2019,34,Female,Black,11-15,0,36695,0
2019,34,Female,Black,16-20,3,34951,8.58
2019,34,Female,Black,21-25,1,38217,2.62
2019,34,Female,Black,26-30,1,45822,2.18
2019,34,Female,Black,31-35,2,35358,5.66
2019,34,Female,Black,36-40,2,43828,4.56
2019,34,Female,Black,41-45,1,39135,2.56
2019,34,Female,Black,46-50,0,41837,0
2019,34,Female,Black,51-55,1,42433,2.36
2019,34,Female,Black,56-60,0,43478,0
2019,34,Female,Black,61-65,0,33315,0
2019,34,Female,Black,Over 65,2,86988,2.3
2019,34,Female,Asian/PI,0-5,0,26027,0
2019,34,Female,Asian/PI,6-10,0,25846,0
2019,34,Female,Asian/PI,11-15,0,24655,0
2019,34,Female,Asian/PI,16-20,0,23255,0
2019,34,Female,Asian/PI,21-25,0,24266,0
2019,34,Female,Asian/PI,26-30,0,28795,0
2019,34,Female,Asian/PI,31-35,0,39598,0
2019,34,Female,Asian/PI,36-40,0,40312,0
2019,34,Female,Asian/PI,41-45,0,38075,0
2019,34,Female,Asian/PI,46-50,0,34983,0
2019,34,Female,Asian/PI,51-55,0,27579,0
2019,34,Female,Asian/PI,56-60,0,28661,0
2019,34,Female,Asian/PI,61-65,0,22687,0
2019,34,Female,Asian/PI,Over 65,0,53499,0
2019,34,Female,Hispanic,0-5,1,86187,1.16
2019,34,Female,Hispanic,6-10,0,72822,0
2019,34,Female,Hispanic,11-15,0,75061,0
2019,34,Female,Hispanic,16-20,3,66695,4.5
2019,34,Female,Hispanic,21-25,2,63286,3.16
2019,34,Female,Hispanic,26-30,1,70321,1.42
2019,34,Female,Hispanic,31-35,3,63152,4.75
2019,34,Female,Hispanic,36-40,0,72740,0
2019,34,Female,Hispanic,41-45,2,66967,2.99
2019,34,Female,Hispanic,46-50,0,64843,0
2019,34,Female,Hispanic,51-55,0,52691,0
2019,34,Female,Hispanic,56-60,1,47895,2.09
2019,34,Female,Hispanic,61-65,0,39037,0
2019,34,Female,Hispanic,Over 65,1,82455,1.21
2019,34,Male,White,0-5,1,135697,0.74
2019,34,Male,White,6-10,0,120975,0
2019,34,Male,White,11-15,0,135448,0
2019,34,Male,White,16-20,1,138725,0.72
2019,34,Male,White,21-25,0,140398,0
2019,34,Male,White,26-30,1,138807,0.72
2019,34,Male,White,31-35,4,139669,2.86
2019,34,Male,White,36-40,2,135112,1.48
2019,34,Male,White,41-45,1,128711,0.78
2019,34,Male,White,46-50,1,155011,0.65
2019,34,Male,White,51-55,1,176373,0.57
2019,34,Male,White,56-60,2,195756,1.02
2019,34,Male,White,61-65,2,188074,1.06
2019,34,Male,White,Over 65,5,427843,1.17
2019,34,Male,Black,0-5,2,38420,5.21
2019,34,Male,Black,6-10,3,33189,9.04
2019,34,Male,Black,11-15,1,36512,2.74
2019,34,Male,Black,16-20,26,41548,62.58
2019,34,Male,Black,21-25,27,44036,61.31
2019,34,Male,Black,26-30,33,43866,75.23
2019,34,Male,Black,31-35,23,39961,57.56
2019,34,Male,Black,36-40,13,30978,41.97
2019,34,Male,Black,41-45,6,35083,17.1
2019,34,Male,Black,46-50,6,36003,16.67
2019,34,Male,Black,51-55,6,38094,15.75
2019,34,Male,Black,56-60,3,33797,8.88
2019,34,Male,Black,61-65,1,30929,3.23
2019,34,Male,Black,Over 65,1,52144,1.92
2019,34,Male,Asian/PI,0-5,0,26507,0
2019,34,Male,Asian/PI,6-10,0,25742,0
2019,34,Male,Asian/PI,11-15,0,25853,0
2019,34,Male,Asian/PI,16-20,0,23474,0
2019,34,Male,Asian/PI,21-25,0,25330,0
2019,34,Male,Asian/PI,26-30,0,29133,0
2019,34,Male,Asian/PI,31-35,0,34609,0
2019,34,Male,Asian/PI,36-40,0,39711,0
2019,34,Male,Asian/PI,41-45,0,34572,0
2019,34,Male,Asian/PI,46-50,0,33345,0
2019,34,Male,Asian/PI,51-55,0,24469,0
2019,34,Male,Asian/PI,56-60,0,23465,0
2019,34,Male,Asian/PI,61-65,0,22218,0
2019,34,Male,Asian/PI,Over 65,0,43946,0
2019,34,Male,Hispanic,0-5,1,98185,1.02
2019,34,Male,Hispanic,6-10,0,75152,0
2019,34,Male,Hispanic,11-15,1,72978,1.37
2019,34,Male,Hispanic,16-20,7,73944,9.47
2019,34,Male,Hispanic,21-25,6,67423,8.9
2019,34,Male,Hispanic,26-30,4,72748,5.5
2019,34,Male,Hispanic,31-35,6,69607,8.62
2019,34,Male,Hispanic,36-40,4,73517,5.44
2019,34,Male,Hispanic,41-45,1,70602,1.42
2019,34,Male,Hispanic,46-50,3,61961,4.84
2019,34,Male,Hispanic,51-55,2,56292,3.55
2019,34,Male,Hispanic,56-60,1,45820,2.18
2019,34,Male,Hispanic,61-65,0,35253,0
2019,34,Male,Hispanic,Over 65,0,59336,0
2019,35,Female,White,0-5,0,16723,0
2019,35,Female,White,6-10,0,16265,0
2019,35,Female,White,11-15,0,17585,0
2019,35,Female,White,16-20,1,15738,6.35
2019,35,Female,White,21-25,1,20014,5
2019,35,Female,White,26-30,1,18166,5.5
2019,35,Female,White,31-35,2,21000,9.52
2019,35,Female,White,36-40,2,22232,9
2019,35,Female,White,41-45,5,20289,24.64
2019,35,Female,White,46-50,0,20375,0
2019,35,Female,White,51-55,0,23943,0
2019,35,Female,White,56-60,2,32023,6.25
2019,35,Female,White,61-65,1,37948,2.64
2019,35,Female,White,Over 65,1,109742,0.91
